ENSG,GM18486,GM18498,GM18499,GM18501,GM18502,GM18504,GM18505,GM18507,GM18508,GM18510,GM18511,GM18516,GM18517,GM18519,GM18520,GM18522,GM18523,GM18852,GM18855,GM18858,GM18861,GM18862,GM18870,GM18871,GM18907,GM18909,GM18912,GM18913,GM18916,GM19092,GM19093,GM19098,GM19099,GM19101,GM19102,GM19108,GM19114,GM19116,GM19119,GM19127,GM19128,GM19130,GM19131,GM19137,GM19138,GM19140,GM19143,GM19144,GM19147,GM19152,GM19153,GM19160,GM19172,GM19192,GM19193,GM19200,GM19203,GM19204,GM19207,GM19209,GM19222,GM19257,txStart,txEnd,chr
ENSG00000005339,-0.269067569,-0.026584541,-0.323036764,NA,0.150920678,NA,NA,-2.642999442,-0.13233468,0.200801577,0.2496844,NA,NA,-0.339237732,0.342785282,-0.273674223,-0.332909274,NA,NA,-0.339446984,NA,-0.604293765,NA,-5.473739931,NA,NA,-0.195621322,NA,NA,NA,NA,NA,NA,-0.096387164,-1.241251031,NA,-1.015632874,NA,-0.326347876,NA,-0.349250285,-0.920232677,-0.266775495,0.065045314,-0.47611645,0.302641685,-0.865672936,NA,-0.354696264,NA,-0.45742027,0.204348106,-0.116650405,-0.134533995,0.222770802,NA,-0.050454924,-0.064664571,-4.074822682,NA,-0.049659968,-0.436109025,3715055,3870122,chr16
ENSG00000005810,0.062005621,-0.101938091,-0.097357469,0.284232941,0.058361948,-0.183141921,-0.339584007,0.119062328,-0.59807997,-0.040771963,-0.151354115,-0.220482474,0.108313791,-0.067428142,-0.036504153,0.006691542,-0.034877054,-0.316518643,0.009715571,0.125911721,-0.306280759,0.24378559,-0.361646048,-0.737076921,-0.031099426,-0.153896957,0.002549258,-0.209442281,-0.034540703,-0.26334063,-0.018880394,0.085386637,0.19142361,0.049808406,-0.075291716,-0.04928551,0.012635876,-0.470023418,0.008420749,0.010936991,-0.072638025,-0.273723457,-0.606360995,-0.246918556,-0.084207305,-0.042587945,-0.181698606,-0.477128138,-0.214083954,-0.275511933,-0.164856265,-0.201878084,0.095822215,-0.093012005,0.128823587,0.092420456,-0.018273379,-0.076760846,-0.533410267,0.275294393,0.134610387,-0.618707805,76516792,76799178,chr13
ENSG00000005844,-0.072533509,0.549656149,-0.441945919,-0.463432094,-0.779544472,-0.724220881,0.041809158,0.542243068,-1.511448065,0.071994152,0.48302577,0.009520651,-0.550545439,-1.186383752,0.586361462,-0.942516878,1.053067731,0.931896497,-0.024265094,-0.066006724,0.772663231,0.302180105,-0.236194758,1.165817259,0.461466564,0.537857328,-0.173881842,-0.103700406,-0.348498168,0.516256175,0.223587711,0.595049142,-0.48595412,0.020546876,NA,0.37545037,-0.662854604,0.361715342,0.429212634,0.308214511,-0.666648575,0.552538283,1.21401477,-0.059477891,-0.11353763,-0.384342575,NA,0.390238897,1.107719401,0.416953347,-0.730165495,-0.025826309,-0.677379285,0.281114425,0.015625057,-0.723735319,0.224580496,0.438016639,0.405381698,0.022482668,0.889307517,0.197756305,30391571,30442006,chr16
ENSG00000006114,-0.290123889,-0.164275481,-0.089488574,-0.127282969,-0.291605462,-0.629905441,-0.230812382,-0.062495852,-0.392974125,-0.429705648,-0.41242072,0.023065161,-0.105409874,-0.436539332,0.022583287,-0.130496733,0.007236661,-0.261042713,0.106204721,0.292308091,-0.484524544,-0.16656695,-0.340619828,-0.162800511,-0.148034476,0.002188643,-0.354881332,-0.470580631,-0.149358818,-0.007215385,-0.026651189,-0.370818348,-0.26412567,-0.110519944,-0.512127191,-0.39705348,-0.227255994,-0.209075708,-0.465183796,-0.151327864,-0.32641591,-0.456721317,-0.183638235,-0.096942066,-0.51321914,-0.28707881,-0.485964256,-0.740229893,0.083162101,-0.355124858,-0.138390035,-0.236450484,-0.707323495,0.045141665,-0.111132973,0.004026611,-0.247630244,0.219592629,-0.513557212,-0.096432502,-0.198043128,-0.78447302,32952052,33043633,chr17
ENSG00000006125,0.172646366,0.223645319,0.196487961,0.227148401,0.246460768,0.181788869,0.192700118,-0.032408272,-0.10351677,0.089021347,-0.068442645,-0.006157539,0.030663931,0.122467368,0.346019837,-0.132549143,0.138621241,-0.128898783,0.022428341,0.027053641,-0.135609164,-0.012150115,-0.217035508,-0.123573521,0.124904559,0.221195793,0.242577948,0.211887214,0.322654992,-0.03829635,-0.034957579,0.162952877,0.211582,0.134094041,0.281292354,-0.00451501,0.263300846,-0.042651218,0.263944124,0.029564681,0.323226995,-0.019163607,0.09166029,-0.030879256,0.34169306,0.094264875,0.241739014,-0.313734483,-0.069259744,-0.188869113,0.245744425,-0.099235364,0.36319295,0.03007928,-0.113212293,0.248112126,0.253761571,0.209534779,0.042304863,0.248167038,0.011249207,-0.236530375,30938394,31077547,chr17
ENSG00000006451,-0.247571709,0.171815049,-0.155068154,-0.248687374,0.147344473,-0.109572521,-0.212158962,-0.459875937,0.548953925,0.491714027,0.64317952,0.087275051,-0.189454929,0.035808068,-0.049000928,0.967050987,0.475538336,0.379320752,-0.248484459,-0.090951659,0.277448276,0.152425815,0.083335492,0.008546929,0.376869219,0.287171268,0.033637453,0.139677734,-0.103199203,0.082152645,-0.197973814,0.714562932,0.272506335,0.327739591,0.664468869,0.14310888,0.430954816,0.006771137,0.059464324,0.157316521,0.23461838,0.090697453,-0.052024225,0.281198224,0.17852167,0.354232145,0.566475124,0.143449832,0.059771806,0.041257977,0.105338395,0.091283076,0.123156085,0.08799866,0.081407107,0.027899191,0.137639231,-0.103916151,0.593302053,0.131902918,0.096493977,0.56193162,39629686,39714240,chr7
ENSG00000006530,0.149398851,0.657370829,-0.007261764,0.487473951,-0.073480332,0.236752639,-0.037279397,0.355058243,0.787204465,0.177339357,0.4451739,-0.053818479,0.434808901,0.182396448,0.457675032,0.244882317,0.430230531,0.671392242,0.204883361,0.212534706,0.227560196,0.99687542,0.375008862,1.828966899,0.535661214,0.458232273,0.554785518,0.977667694,1.229030792,0.908172125,0.783817951,0.491921332,0.47096105,0.615378996,0.520858559,0.58448879,0.557732916,0.673926187,0.538259679,0.616014116,0.69007913,0.222522038,0.60359799,0.053776994,0.448640165,-0.222938125,0.533554159,0.333618227,0.644943856,0.646717827,0.689034945,0.470887736,0.87973275,0.30111818,0.463021452,0.257061371,0.375570706,0.300122059,0.350223228,0.285744943,0.416798912,0.369831075,140901711,141000678,chr7
ENSG00000006625,0.364249536,0.006870779,0.679128281,0.323766151,0.320584003,0.356119519,0.214012103,0.112838788,0.483894265,0.373696867,0.509992375,0.038043001,0.500686496,0.210022073,-0.026648438,0.241742142,0.570392856,0.560077497,0.339197431,0.113384406,0.453634866,0.245737485,0.519697432,-1.026578451,0.391802954,0.352050703,0.318264738,0.344585844,0.618070612,0.4068361,0.593115901,0.661426652,0.59744496,0.192752106,0.549340639,0.25354825,0.738307926,0.274496472,0.476281364,0.205821376,0.453086745,0.285568823,0.2351449,0.317719934,0.43630128,0.323227345,0.500990519,0.167662817,0.304401656,0.365420672,0.59788671,0.490357096,0.428538115,0.453766575,0.321013697,0.525920891,0.485022491,0.150455514,0.388140608,0.488381448,0.345341797,0.309372035,30502763,30510977,chr7
ENSG00000006712,0.098069326,0.183731989,0.141805921,0.019485496,0.276953298,0.142578609,0.049922883,0.080864748,-0.33367937,-0.128138393,-0.25351921,0.180598116,-0.146641349,0.251163888,0.142404377,0.129877007,0.000936056,-0.124092183,0.230812451,-0.151812304,-0.068953344,-0.329287075,-0.132803778,NA,-0.169066631,-0.062355167,-0.168897132,-0.059314291,NA,-0.153718125,-0.015072899,-0.234701808,-0.30056401,0.149719696,-0.498824101,-0.25726965,0.180251261,-0.004660053,NA,-0.156734709,-0.096534375,-0.146187927,-0.219957735,0.014218564,-0.13663157,0.432717025,-0.473421896,0.156947627,-0.069341369,-0.151332893,-0.20409229,-0.034736414,-0.027649195,-0.24874919,-0.528636973,NA,-0.104471599,0.521223039,-0.259175017,0.172776088,0.068351177,NA,44568114,44573586,chr19
ENSG00000006715,-0.720178899,0.475656129,-0.537220779,-0.512502409,NA,0.123087819,-0.164037802,NA,-0.150995525,-0.601257943,-0.65661127,0.780665151,NA,0.029313228,0.227629497,NA,0.054438651,-0.280026188,-0.583375367,-0.269059034,-0.679317759,0.089320275,-1.181637298,0.522164659,NA,-0.553712382,NA,-0.204205521,NA,-0.206147575,-0.137234069,-0.101791868,-0.65945701,0.101112261,0.073890709,0.34234351,-0.307994904,-0.679244563,NA,-0.535745569,0.022005575,-0.059427327,-0.457987155,-0.719226826,0.08631053,NA,NA,NA,NA,-0.406436203,-0.37376439,NA,NA,NA,0.247467517,NA,-0.653819364,0.061778499,-0.468499127,-0.086868742,NA,NA,38730067,38915325,chr7
ENSG00000006744,0.429267726,0.188073679,0.517294861,-0.161004094,0.468839278,0.542138634,0.075594428,-0.033740122,0.07447076,0.019428947,-0.04419796,-0.063741929,0.433720996,0.677785078,0.133698087,-0.233194653,0.247171301,-0.252924723,0.373715986,-0.062039849,0.384559551,-0.134704885,0.124937767,-0.771107111,0.003747514,0.114834583,0.115137168,0.179930159,-0.061781268,-0.076907625,-0.226244994,-0.066071338,0.126890665,-0.463136664,-0.123818176,0.071329835,0.183928511,0.250583902,-0.086639681,-0.201442409,-0.188051405,0.431736513,0.110459585,-0.126522321,0.12574634,0.947148675,-0.233819276,-0.099181923,0.001735156,0.080216427,-0.09473127,0.251022206,0.37429496,-0.06191286,-0.043425318,-0.022231994,0.243998436,0.010868099,-0.275116252,0.406129418,0.003118717,-0.105284405,12836434,12862063,chr17
ENSG00000007080,-0.406307094,-0.267437506,0.133673451,-0.484570079,0.209529563,0.120076884,-0.911406322,-0.365843522,0.304234445,0.030640277,-0.09374971,0.033735976,0.129334816,-0.226365012,-0.238502388,0.046259012,-0.032127954,-0.397643573,-0.011002174,-0.093975734,-0.227968664,0.008388015,-0.349375498,-1.190062841,-0.214121081,-0.071368997,-0.004448612,-0.110904476,-0.053983588,-0.113369515,-0.181130559,-0.153321978,-0.57594422,-0.412762344,-0.076723046,-0.26446885,0.217508596,-0.060603768,0.106602889,-0.333114489,-0.423090055,-0.017476762,-0.244940205,-0.228143196,0.02912396,0.116225145,0.105859834,0.047859517,-0.420126974,-0.155691713,-0.121646605,-0.089512514,-0.04329233,-0.11616173,-0.122036163,0.227328376,0.154280661,-0.129067631,-0.181792727,0.040599048,-0.198617993,-0.31846206,17908216,17915783,chr19
ENSG00000007168,-0.063669269,-0.038921841,-0.068534214,0.026368436,-0.108871502,-0.063255811,0.069174668,0.087377578,0.16233467,0.085096927,0.129994275,0.037923501,-0.102440139,-0.038382512,-0.031548418,0.119854927,0.227611746,0.129760877,-0.005502194,0.050954801,0.021465141,0.078682675,0.081073532,0.065544289,0.075221784,0.128659633,0.041775933,0.226546949,0.226657632,0.13558069,0.206779266,0.007771722,0.13742037,0.098394696,0.395252869,0.031545265,0.176539366,-0.019229988,0.226456134,0.113031061,0.25595566,-0.054979447,0.021716905,0.075859184,0.13964697,-0.089156225,0.332359504,0.104250097,-0.016990784,0.033418607,0.194203845,0.088447186,0.011404315,0.119720395,0.278628097,0.074440701,0.100514256,0.099291949,0.127989488,0.014231678,9.32E-05,0.237396165,2444010,2535638,chr17
ENSG00000007171,0.024216201,0.370555769,-0.109359859,-0.161394659,-0.107135152,-0.306294541,NA,-0.187859682,0.1496803,NA,-8.73267022,0.260040541,-0.440089414,0.075267558,NA,NA,-0.105106129,0.388899187,0.197097851,-7.828321794,0.217526481,0.559456315,0.193149862,5.263497719,-0.702735996,-0.076743007,NA,NA,-0.218497613,-0.170337635,0.521203106,-0.085435748,0.20419864,NA,-0.042929991,-9.08895848,-0.114010204,0.201038922,0.238597104,0.191955401,NA,6.366794753,0.190282565,0.390369154,NA,NA,-4.044315461,0.513631617,0.615793756,NA,NA,-4.360270804,0.037050575,0.33666588,NA,0.997527786,0.083889981,0.147072039,0.425098333,-4.550658497,0.511114117,0.31116274,23107921,23151682,chr17
ENSG00000007174,NA,NA,NA,0.153753531,-0.347648732,NA,0.325729678,NA,-0.012799395,-0.145711873,0.04729105,NA,0.020887151,NA,0.518932022,0.041653737,-0.442984039,0.811502607,-0.048217689,-0.141444699,0.218954606,-0.13985942,-0.586538168,1.185384629,0.199795724,-0.365402427,-0.999136902,NA,NA,NA,-0.673213089,-0.067819868,NA,NA,-0.790921776,0.11298742,0.350364336,NA,0.084411174,-0.401398249,0.510919285,NA,-0.043016865,-0.805957276,NA,NA,-0.981519491,0.245471857,-0.245448644,0.016719467,NA,0.146294806,0.245414825,-0.11766641,-0.382874743,-0.171376664,NA,NA,-0.433549282,-0.350583862,-0.185182123,0.13454368,11442472,11813856,chr17
ENSG00000007312,0.212141476,-0.461227241,NA,-0.002215494,-0.065372162,NA,NA,0.112837583,-1.441642135,NA,-1.21993806,-0.116465734,0.427290101,NA,-0.662645468,-0.141390623,-1.670818269,-0.401318898,0.045479411,0.839642986,0.069886556,-1.166115195,-0.520597698,NA,-0.109004866,-0.434760677,-0.186251112,NA,NA,-1.18517589,NA,-0.572755103,-0.568449,-0.762074314,NA,-0.56327414,-1.171279849,-0.025005368,-0.493950456,-0.374242769,-1.561270945,NA,-0.491194405,0.305025664,-1.349745414,0.091142335,NA,0.420428217,0.252913536,-1.002311453,NA,-0.321773914,-0.552844505,-0.60452618,NA,NA,1.585947436,-0.600053201,-0.009457847,NA,-0.338021573,-1.454175445,59359831,59363446,chr17
ENSG00000007392,-0.167193474,-4.672022191,0.297393666,-0.263024579,0.502079863,0.100299519,0.099288498,-0.216940677,-0.312686155,-0.078809898,-0.05062587,0.304857511,-0.218555039,-0.034073002,-0.227470488,NA,-0.045167769,0.447023612,0.238565901,0.184249366,0.404077586,NA,0.216475557,NA,-0.204383856,-0.468109017,-0.567426792,-1.531143876,0.038911432,-0.53183893,-0.367316279,0.018014957,0.1210735,NA,NA,0.01008314,-0.279449184,0.403444992,0.469965184,0.207832361,0.043722105,0.161979253,NA,0.038830949,-0.041477279,NA,NA,0.280504167,0.572363096,-0.108609888,-0.20309003,0.192932026,0.390533895,0.55921292,NA,-1.285344384,0.144087726,0.163772949,0.559320773,-0.074582672,-0.362698653,-0.726380105,178970,219463,chr16
ENSG00000007923,0.281765316,0.591919369,0.172490241,0.417803081,0.215705138,0.516497019,0.150308038,0.237494828,0.49454763,0.328833037,0.35258888,0.179190481,0.296730141,0.427798043,0.064355982,0.430375822,0.443807101,0.626810547,0.227613271,0.028849111,-0.104019814,0.412681205,0.401342152,1.441038119,0.444608859,0.366710568,0.467915468,0.543128269,0.656486837,0.458145615,0.482892431,0.412512292,0.36364466,0.392731186,NA,0.29607758,0.679457736,0.497904492,0.415339004,0.539769231,0.633942305,0.163637353,0.3288434,0.311814369,0.38902229,0.214632345,NA,0.448075007,0.422126316,0.393540257,0.455754655,0.529431976,0.44827194,0.31268811,0.398079957,0.548927896,0.424472906,0.342128889,0.422062008,0.249367928,0.014092372,0.52072543,6616817,6684460,chr1
ENSG00000008018,0.064392261,0.022596609,0.002719641,0.049532901,-0.001408497,0.008865574,0.048427688,-0.040213107,0.126476735,0.044274357,0.145570735,0.059861071,0.088340366,-0.212470052,0.058166862,0.035022117,0.178497311,0.051921272,-0.041561979,0.090951391,-0.074763279,0.074656945,0.016414817,-0.271991771,-0.015799046,0.054747603,0.151035503,0.092711829,0.071058482,0.06983733,-0.062859094,0.086641642,-0.027223825,0.005298966,0.135248119,0.12351333,0.084451206,-0.008424868,0.124419179,-0.004139759,0.097397305,0.048118018,-0.007374075,-0.054460586,0.05947178,-0.02438315,0.086045379,0.121275707,0.110303601,0.072311437,0.03665241,-0.008064204,-0.096606165,0.00425646,0.129631917,0.211479331,0.008116986,-0.049409201,0.206597643,0.027402088,0.122335397,0.197687775,170686133,170704312,chr6
ENSG00000008282,-2.384791709,-1.696580396,-2.063203489,-0.540864259,-1.497756942,-1.979006661,-0.201275572,-0.431197542,-0.56117851,-1.435520353,0.12189162,-0.200844269,-1.238551679,-0.920870797,-1.187680388,-1.022101543,-1.452344254,-1.048014568,-0.529187469,-1.197185409,-1.275287574,-1.443349465,-1.041553538,-2.475900561,-2.179300121,-1.874253667,-3.366612462,-2.997699741,-1.354144128,-2.02447275,-3.261388954,-1.063288378,-1.86145474,-1.352831419,-1.839781561,-0.509306565,-1.041375674,-2.017302048,-2.537164116,-1.166154489,-0.23645959,-1.437921827,-1.37626537,-0.598925026,-3.85284536,-0.97379768,0.480288094,NA,-1.853470594,-1.069571043,-1.21214371,-0.959698414,0.750581955,-0.36004762,-1.042982173,NA,-0.445444774,-0.484639711,-1.540667182,-1.651790752,-1.287343138,-2.466974565,105518193,105540293,chr7
ENSG00000008294,0.325800211,0.437725909,0.175909901,0.071812746,0.259427068,0.005305879,-0.020340792,0.190173643,0.154086215,0.430826242,0.20916393,-0.157281739,0.213725641,0.260638178,0.061301692,0.249800497,0.256083991,0.155264227,0.523028016,0.138802576,0.387602226,0.338312505,0.157638937,-0.476262531,0.301545134,0.438846023,0.080123378,0.648953159,0.656311832,0.39817388,0.051721661,0.405565572,0.64193096,0.295502531,0.456673144,0.550775535,0.777204066,0.069226817,0.386475144,0.546108441,0.793512465,0.143975243,0.014885065,0.423161069,0.62960104,0.392389445,0.396425574,-0.407025583,0.219842576,0.707143237,0.684367195,0.288278306,0.14149966,0.2254744,0.334491572,0.172767726,0.627153266,0.451237489,0.219514713,0.356525508,0.229688912,0.468239945,46397082,46553204,chr17
ENSG00000008394,-4.613400609,-0.291269741,-2.096771909,-0.719759359,-1.313703167,NA,-2.444758167,0.351049138,-3.114912445,-2.864951203,-2.70938285,NA,-1.552275079,-6.517996387,-2.348158418,-1.473396783,0.332312951,-4.747350503,-1.289198479,NA,-0.713924169,-1.671632425,-3.598012358,-1.193003151,-0.919591376,-0.441441757,-1.447381562,-2.146557731,-1.712746788,-2.072588725,-0.821668944,-0.368220053,-5.44304288,-2.371560914,-0.950741031,-1.4244173,-1.061033999,-0.511164338,-1.248916911,-0.019979294,-2.50733663,-0.862511237,0.273153255,-1.324380731,-0.37783893,-1.492313755,-1.004006926,-0.710489173,-1.022899854,-1.331882838,-1.668688955,-0.642468324,NA,-0.836931065,-2.464306753,-0.908911904,-2.077307294,-0.631104066,-2.862403307,-2.766004472,-2.009099843,-1.493647155,16391342,16408610,chr12
ENSG00000008838,0.142799851,-0.151809091,0.469249136,0.156168566,0.120309648,0.211424254,0.035061963,-0.002237302,0.569743615,-0.449230118,NA,0.096109306,NA,0.213375553,0.062691452,0.070927702,NA,-0.148640908,-0.211974197,-0.100843984,0.255150496,-0.161279725,0.110451202,-0.675077451,NA,-6.618831727,-0.034484637,-0.074135191,NA,NA,-0.115859489,-0.060157878,-0.00684949,-0.062681934,NA,NA,-0.415636749,-0.240822783,NA,0.045318286,-0.027711955,-0.035268937,-0.464393995,0.057317064,-0.117288325,NA,-0.361897106,NA,0.115126456,-0.383153423,NA,0.118352426,0.385221765,-0.04835436,0.186589812,0.417375216,-0.012017534,-0.107322796,-0.107909317,NA,0.057166457,NA,35428875,35464415,chr17
ENSG00000008869,-0.779603829,-0.067111831,-0.055610109,-0.433669894,0.072974623,-0.044284421,0.279657123,0.069710283,-0.055279135,-0.050526758,-0.215137105,0.135310121,-0.421399319,-0.107930702,0.122854772,0.023429042,-0.098389924,-0.218877573,-0.014742089,0.018209316,-0.427818964,0.02224669,-0.486498203,-0.364704586,-0.149267476,-0.204091092,-0.006590622,-0.238381161,0.034020792,-0.15814003,-0.119946299,-0.154926803,-0.136574205,-0.006786954,0.115292189,-0.44930163,-0.143971894,-0.243909028,0.030063714,-0.034231309,-0.07953865,-0.590692367,-0.26848887,-0.146308926,-0.12636003,-0.20075531,0.036656144,-0.192812658,-0.255258164,-0.281258873,-0.05553479,-0.323399914,0.037070025,-0.2876658,0.119451687,-0.151492914,0.262601431,0.220276284,-0.146145542,-0.208754862,-0.093579473,-0.09132589,37061656,37164989,chr2
ENSG00000008952,0.364392641,0.227977694,0.315326351,0.369488491,0.506537628,0.182377689,0.337482778,-0.322789622,-0.20261955,0.583396077,0.38317274,0.207483921,0.236865981,0.350833298,0.585615502,-0.378169993,0.096868071,0.393520077,0.523735301,0.128568996,0.007338296,0.317204045,-0.046778458,0.323943674,0.148579619,0.359743893,0.570328738,0.579815414,0.247103842,0.356368845,0.230489396,-0.172856078,0.17998835,0.709967966,0.194427799,0.400019645,0.545234946,0.269838347,0.649190294,0.428184701,0.406733545,0.518400593,0.407575905,0.130859239,0.53962644,0.306857345,0.230834514,0.677293857,0.468122781,0.594269912,0.26131486,0.121548676,0.10674993,0.210287995,0.638593427,0.882968031,0.214709506,0.415726069,0.577937303,0.084053568,0.415525017,0.55928824,171167273,171198855,chr3
ENSG00000008988,0.123337691,-0.030786846,0.239592636,-0.122157529,0.054466838,0.139404219,0.184256088,-0.184743702,0.043101075,-0.048905653,-0.006542295,0.209928631,-0.045538499,0.039157188,-0.075126093,-0.203827653,-0.260397209,-0.125451173,0.052354606,-0.046880634,-0.114067284,0.037374975,-0.102742203,-0.092306631,-0.174540286,-0.162200747,-0.061557782,-0.131070431,-0.139582178,-0.176113465,-0.249860694,-0.068042968,-0.185254275,-0.036991079,0.144928369,0.01366203,-0.144336164,-0.014266143,0.041829384,-0.239925729,-0.085894925,0.080282573,-0.023622225,-0.151493331,-0.02611766,0.19832528,0.239882989,0.067129622,-0.087581884,-0.138389028,-0.110946785,-0.040334229,-0.043992935,-0.09354685,-0.146951523,0.100860341,0.095649766,0.011566804,0.044712153,-0.155831482,-0.038297498,0.12041929,57148168,57149623,chr8
ENSG00000009307,-0.095433214,0.032771849,0.136279131,-0.331903939,0.159637773,0.009525284,-0.314196992,-0.306734717,-0.538133835,-0.335993293,-0.31999977,-0.362453674,-0.028684954,0.126214478,0.145651307,-0.477947233,-0.726128464,-0.691838093,-0.017875529,-0.415514384,-0.283448724,-0.327288165,-0.280158128,-0.696500761,-0.424278066,-0.235150687,-0.388573742,-0.530431601,-0.616001518,-0.229405485,-0.390215029,-0.471905613,-0.35935499,-0.383846709,-0.985748071,-0.46722214,-0.486829004,-0.366688933,-0.606264226,-0.502093554,-0.86160297,-0.067233102,-0.175122165,-0.590313776,-0.54957944,0.571334825,-0.981921876,-0.254664383,-0.500777364,-0.387037293,-0.8054568,-0.364392934,-0.26683785,-0.88693011,-0.797427353,-0.492921324,-0.539255924,-0.165874996,-0.858243117,-0.442372372,-0.588794643,-0.706417465,115061060,115102147,chr1
