Gene	Length
LACTBL1	500
BLM	1417
BLNK	456
BLVRB	206
BMP2KL	411
ARNTL	626
ARNTL2	636
BMF	184
BMI1	326
BMP10	424
BMP15	392
BMP1	986
BMP2K	1161
BMP2	396
GDF10	478
BMP3	472
BMP4	408
BMP5	454
BMP6	513
BMP7	431
BMP8A	402
BMP8B	402
BMPER	685
BMPR2	1038
BMPR1A	532
BMPR1B	502
BMS1	1282
C7orf60	405
BMX	675
BCDIN3D	292
BNC1	994
BNC2	1099
BNIP3L	219
BNIP2	314
BNIP3	194
BNIPL	357
BOC	1114
BOD1	185
BBOX1	387
BOK	212
BOLA1	137
BOLA2	86
BOLA3	107
BOLL	283
BOP1	746
BOP	364
BORA	559
CDCA8	280
CDC42EP2	210
CDC42EP3	254
CDC42EP5	148
CDC42EP4	356
CDC42EP1	391
BPESC1	116
BPHL	291
BPIFA1	256
BPIFA2	249
BPIFA3	254
BPIFB1	484
BPIFB2	458
BPIFB3	476
BPIFB4	614
BPIFB6	453
BPIFC	507
BPI	487
HLCS	726
BPNT1	308
BPTF	3046
T	435
BRAF	766
BRAP	592
BRWD1-AS2	145
BRAT1	821
BRCA1	1863
BRCA2	3418
BRCC3	316
BRD1	1058
BRD2	801
BRD3	726
BRD4	1362
BRD7	651
BRD8	1235
BRD9	597
BRDT	947
RNF20	975
RNF40	1001
BRE	383
BRF2	419
BRI3BP	251
BRI3	125
BRICD5	260
BRK1	75
BRMS1L	323
BRMS1	246
BRINP3	766
BRINP1	761
BRINP2	783
TBC1D32	1257
BROX	411
BRPF1	1214
BRPF3	1205
BRS3	399
BRSK1	778
BRSK2	736
BRWD1	2320
BRWD3	1802
BRIX1	353
BSCL2	398
BSDC1	430
BSX	233
BSND	320
BSN	3926
BSPH1	132
BSPRY	402
PRSS22	317
BST1	318
BST2	180
BTN1A1	526
BTN2A1	527
BTN2A2	523
BTN2A3P	586
BTN3A1	513
BTN3A2	334
BTN3A3	584
BTF3L4	158
BTAF1	1849
BTBD1	482
BTBD2	525
BTBD3	522
BTBD6	485
BTBD7	1132
BTBD8	378
BTBD9	612
BTBD10	475
BTBD11	1104
BTBD16	506
BTBD17	478
BTBD18	712
BTBD19	291
BTC	178
BTD	543
BTF3	206
BTG1	171
BTG2	158
BTG3	252
BTG4	223
BTK	659
BTLA	289
BTNL2	455
BTNL3	466
BTNL8	500
BTNL9	535
BTNL10	291
BUB1B	1050
BUB1	1085
BUB3	328
BUD13	619
BUD31	144
UPB1	384
BVES-AS1	98
SLC22A18AS	253
CD160	181
BYSL	437
BZW1	419
BZW2	419
CCDC102A	550
CCDC102B	513
C12orf57	126
CYP11B1	503
CYP11B2	503
CCDC144A	1427
CCDC144B	725
CCDC144CP	1237
CCDC144NL	221
CD163	1156
CD163L1	1453
CD164L2	174
CEP170B	1589
CEP170P1	293
CWF19L1	538
CWF19L2	894
LRRC75A-AS1	130
C1D	141
C1GALT1C1	318
C1GALT1	363
C1QA	245
C1QBP	282
C1QB	253
C1QC	245
C1QL2	287
C1QL3	255
C1QL4	238
CD93	652
C1QL1	258
C1QTNF1	281
C1QTNF2	285
C1QTNF3	246
C1QTNF4	329
C1QTNF5	243
C1QTNF6	259
C1QTNF7	289
C1QTNF8	252
C1RL	487
C1R	705
C1S	688
C1QTNF9	333
C1QTNF9B	333
MTHFD1	935
MTHFD1L	978
CYP27C1	372
CDKN2AIPNL	116
C20orf166-AS1	134
C2CD2L	706
C2CD4A	369
C2CD4B	364
C2CD4C	421
C2CD3	2353
C2CD5	1000
CC2D1A	951
CC2D1B	858
CC2D2A	1620
CC2D2B	322
C2CD4D	353
CYP2G1P	146
CIITA	1130
C3AR1	482
C3P1	363
CDC42SE1	79
CDC42SE2	84
COL4A3BP	624
C4BPA	597
C4BPB	252
CYP4F30P	118
SDHC	169
CYB561D1	229
CYB561D2	222
C5AR1	350
C5AR2	337
CASP8AP2	1982
CD99L2	262
C1orf21	121
C1orf43	253
C1orf50	199
C1orf52	182
C1orf53	145
C1orf54	131
C1orf64	169
C1orf74	269
C1orf87	546
C1orf94	598
LINC00467	94
C1orf100	147
C1orf101	951
C1orf105	183
C1orf106	663
C1orf109	203
C1orf110	302
C1orf111	261
C1orf112	853
C1orf115	142
C1orf122	110
C1orf123	160
C1orf127	656
C1orf131	294
C1orf134	83
C1orf137	98
C1orf140	124
C1orf141	400
C1orf145	158
C1orf146	180
C1orf147	270
LINC00303	128
C1orf158	194
C1orf159	380
C1orf162	155
C1orf167	1468
C1orf168	728
C1orf174	243
C1orf177	418
LINC01555	123
C1orf185	199
C1orf186	172
C1orf189	101
C1orf194	169
C1orf195	126
C1orf196	125
C1orf198	327
PIK3CD-AS1	167
C1orf210	113
LINC00337	96
ZNF436-AS1	126
C1orf216	229
C1orf220	134
C1orf226	272
C1orf228	440
C1orf229	237
C1orf233	226
C1orf234	121
CACNA2D1	1103
CACNA2D2	1150
CACNA2D3	1091
CACNA2D4	1137
CA5BP1	195
CAAP1	361
CACTIN-AS1	211
CAB39	341
SDF4	362
CABIN1	2220
CABLES1	633
CABLES2	478
CABP1	370
CABP2	220
CABP4	275
CABP5	173
CABP7	215
CALN1	219
CABS1	395
CABYR	493
CACNA1A	2505
CACNA1B	2339
CACNA1C	2221
CACNA1D	2161
CACNA1E	2313
CACNA1F	1977
CACNA1G	2377
CACNA1H	2353
CACNA1I	2223
CACNA1S	1873
CACNB1	598
CACNB2	660
CACNB3	484
CACNB4	520
CACUL1	369
CALCOCO1	691
CALCOCO2	446
CRAT	626
CDH10	788
CDH11	796
CDH12	794
CDH13	713
CDH15	814
CDH16	829
CDH17	832
CDH18	790
CDH19	772
CDH20	801
CDH22	828
CDH23	3354
CDH24	819
CDH26	852
CDH1	882
CDH2	906
CDH3	829
CDH4	916
CDH5	784
CDH6	790
CDH7	785
CDH8	799
CDH9	789
CADM1	442
CADM2	435
CADM3	398
CADM4	388
IBA57	356
CHAF1A	956
CHAF1B	559
CAGE1	777
CA10	328
CA11	328
CA12	354
CA13	262
CA14	337
CA1	261
CA2	260
CA3	260
CA4	312
CA5A	305
CA5B	317
CA6	308
CA7	264
CA8	290
CA9	459
CACHD1	1274
CALHM1	346
CALHM2	323
CALHM3	350
CALB1	261
CALB2	271
CALCA	128
CALCB	127
CALCR	508
CALCA	141
CALD1	793
CCIN	588
CALML3	149
CALML4	196
CALML5	146
CALML6	181
CALM1	149
CALR3	384
CALCRL	461
CALR	417
CALU	315
CANX	592
CALY	217
CAMKV	501
CAMLG	296
CAMSAP1	1602
CAMSAP2	1489
CAMSAP3	1249
CAMP	170
CAPN10	672
CAPN11	739
CAPN12	719
CAPN13	669
CAPN14	684
CAPN15	1086
CAPN1	714
CAPN2	700
CAPN3	821
CAPN5	640
CAPN6	641
CAPN7	813
CAPN8	703
CAPN9	690
PPP3R1	170
PPP3R2	170
CAND1	1230
CAND2	1236
CANT1	401
CAP1	475
CAP2	477
AZU1	251
CAPG	348
NOS1AP	506
CAPRIN1	709
CAPRIN2	1127
CADPS	1353
CADPS2	1296
CAPSL	208
CAPZB	277
CARD10	1032
CARD11	1154
CARD14	1004
CARD16	197
CARD17	110
CARD18	90
CARD6	1037
CARD8	431
CARD9	536
CDKN2AIP	580
CARM1	608
CARF	725
CARTPT	116
CSN1S1	185
CSN2	226
CASC1	716
CASC2	76
CASC3	703
CASC4	433
CASC5	2342
CASD1	797
CSN3	182
NEDD9	834
CASP1	404
CASP2	452
CASP3	277
CASP4	377
CASP5	434
CASP6	293
CASP7	303
CASP8	479
CASP9	416
CASP10	521
CASP12	341
CASP14	242
CASP16	183
CUX1	678
CASQ1	396
CASQ2	399
CASR	1078
CASS4	786
CASZ1	1759
CAT	527
CTSB	339
CTSC	463
CTSD	412
CTSE	401
CTSF	484
CTSG	255
CTSH	335
CACTIN	758
CATIP	387
CTSK	329
CTSL	333
CTSV	334
CTSL3P	218
CTSO	321
CATR1	79
CTSS	331
CTSW	376
CTSZ	303
CAV1	178
CAV2	162
CAV3	151
CAPS	189
CAPS2	557
CAPZA1	286
CAPZA2	286
CAPZA3	299
C2orf16	1984
C2orf15	125
C2orf42	574
C2orf27A;	203
C2orf43	325
C2orf44	721
LINC00299	139
C2orf47	291
C2orf48	159
C2orf50	162
LINC00471	108
C2orf54	447
C2orf57	395
C2orf61	248
C2orf66	117
C2orf68	166
C2orf69	385
C2orf70	201
C2orf71	1288
C2orf72	295
C2orf73	287
C2orf74	194
C2orf76	126
C2orf78	922
C2orf80	193
C2orf81	581
C2orf82	121
C2orf83	150
C2orf91	131
CAB39L	337
CYB5D1	228
SERPINA6	405
CBLB	982
CBLC	474
CBLN1	193
CBLN2	224
CBLN3	205
CBLN4	201
CBL	906
CPA1	419
CPA2	419
CPA3	417
CPA4	421
CPA5	436
CPA6	437
CPB1	417
CPB2	423
AGTPBP1	1226
AGBL2	902
AGBL3	1001
AGBL1	1066
AGBL5	886
AGBL4	503
CPD	1380
CPE	476
CPM	443
CPN1	458
CPO	374
CPQ	472
CPZ	652
CREBBP	2442
CBR1	277
CBR3	277
CBR4	237
CBS	551
CBWD1	395
CBWD2	395
CBWD3	395
CBWD5	395
CBWD6	395
CBWD7	247
CBX1	185
CBX2	532
CBX3	183
CBX4	560
CBX5	191
CBX6	412
CBX7	251
CBX8	389
CBY1	126
CBY3	242
C3orf14	128
C3orf17	567
C3orf18	162
C3orf20	904
C3orf22	141
C3orf30	536
C3orf33	294
C3orf36	165
C3orf38	329
C3orf49	292
PQLC2L	135
C3orf56	242
C3orf62	267
C3orf67	689
C3orf70	250
LINC00696	163
C3orf79	100
C3orf80	247
C3orf84	204
CCDC103	242
CCDC105	499
CCDC106	280
CCDC107	283
CCDC108	1925
CCDC110	833
CCDC112	446
CCDC113	377
CCDC114	670
CCDC115	180
CCDC116	515
CCDC117	279
CCDC120	630
CCDC121	278
CCDC122	273
CCDC124	223
CCDC125	511
CCDC126	140
CCDC127	260
CCDC129	1044
CCDC130	396
CCDC132	964
CCDC134	229
CCDC135	874
CCDC136	1154
CCDC137	289
CCDC138	665
CCDC140	163
CCDC141	1450
CCDC142	750
CCDC146	955
CCDC147	872
CCDC148	591
CCDC149	474
CDC14A	594
CDC14B	498
CDC14C	554
CCDC150	1101
CCDC151	595
CCDC152	254
CCDC153	210
CCDC154	674
CCDC157	752
CCDC159	412
CCDC160	325
CCDC162P	907
CCDC166	439
CCDC167	97
CCDC168	2452
CCDC169	214
CCDC170	715
CCDC171	1326
CCDC172	258
CCDC173	552
CCDC174	467
CCDC175	793
CCDC177	707
CCDC178	867
CCDC179	68
CCDC180	1646
CCDC181	509
CCDC182	153
CCDC183	534
CCDC184	194
CCDC185	623
CCDC186	898
CCDC28B	200
CCDC28A	274
CCDC42B	308
CCL4L1	92
TMEM30A	361
TMEM30B	351
TMEM30C	113
CCDC71L	235
CCDC74A	378
CCDC74B	380
CCDC85A	553
CCDC85B	202
CCDC85C	419
CCDC88B	1476
CCDC90B	254
CCAR1	1150
CCAR2	923
	81
CCBE1	406
CCDC12	166
CCDC13	715
CCDC14	953
CCDC15	951
CCDC17	622
CCDC18	1454
CCDC22	627
CCDC23	66
CCDC24	307
CCDC25	208
CCDC27	656
CCDC26	109
CCDC30	783
CCDC33	958
CCDC34	373
CCDC36	594
CCDC37	611
CCDC38	563
CCDC39	941
CCDC40	1142
CCDC42	316
CCDC43	224
CCDC47	483
CCDC50	306
CCDC51	411
CCDC53	194
CCDC54	328
CCDC57	916
CCDC58	144
CCDC60	550
CCDC61	512
CCDC62	684
CCDC63	563
CCDC65	484
CCDC66	948
CCDC68	335
CCDC69	296
CCDC70	233
CCDC71	467
CCDC73	1079
CCDC77	488
CCDC78	438
CCDC80	950
CCDC81	652
CCDC82	544
CCDC83	413
CCDC84	332
CCDC86	360
CCDC87	849
CCDC89	374
CCDC91	441
CCDC92	331
CCDC93	631
CCDC94	323
CCDC96	555
CCDC97	343
CCNDBP1	360
CCDC3	270
CCDC6	474
CCDC7	486
CCDC8	538
CCDC9	531
CCER1	406
CCER2	266
CACNG1	222
CACNG2	323
CACNG3	315
CACNG4	327
CACNG5	275
CACNG6	260
CACNG7	275
CACNG8	425
TMEM37	190
CCHCR1	782
HCCS	268
CCKAR	428
CCK	115
CCL11	97
CCL13	98
CCL14	93
CCL15	113
CCL16	120
CCL17	94
CCL18	89
CCL19	98
CCL1	96
CCL20	96
CCL21	134
CCL22	93
CCL23	120
CCL24	119
CCL25	150
CCL26	94
CCL27	112
CCL28	127
CCL2	99
CCL3	92
CCL4	92
CCL5	91
CCL7	99
CCL8	99
CCM2L	571
CCM2	444
CCNA1	465
CCNA2	432
CCNB1	433
CCNB2	398
CCNB3	1395
CCNC	283
CCND1	295
CCND2	289
CCND3	292
CCNE1	410
CCNE2	404
CCNF	786
CCNG1	295
CCNG2	344
CCNH	323
CCNI2	369
CCNI	377
CCNJL	435
CCNJ	372
CCNK	580
CCNL1	526
CCNL2	520
CCNO	350
CCNT1	726
CCNT2	730
CCNY	341
CCPG1	757
CCR10	362
CCR1	355
CCR2	374
CCR3	355
CCR4	360
CCR5	352
CCR6	374
CCR7	378
CCR8	355
CCR9	369
CCRL2	344
CCSAP	270
CCSER1	900
CCSER2	834
CCS	274
CCNYL1	359
CCNYL2	361
CCNYL3	344
CCZ1B	482
CCZ1	482
C4orf3	66
C4orf6	93
LINC00575	94
C4orf17	359
C4orf19	314
C4orf22	233
C4orf26	130
C4orf27	346
C4orf29	414
C4orf32	132
C4orf33	199
C4orf36	117
C4orf45	186
C4orf46	113
C4orf47	309
C4orf48	95
C4orf50	276
C4orf51	202
CD109	1445
CDK11A	783
CDK11B	795
CDC123	336
CD14	375
CD151	253
CCDC158	1113
CDRT15L2	281
ALCAM	583
CD177	437
CD180	661
CD19	556
CD1A	327
CD1B	333
CD1C	333
CD1D	335
CD1E	388
CD209	404
CDC20B	519
MS4A1	297
CD226	336
CD22	847
CD244	370
CD248	757
CD24	80
CD276	534
CD27	260
CD28	220
CDKN2A	156
CDKN2A	132
CD2AP	639
CD2BP2	341
CD2	351
CD302	232
CD320	282
CD33	364
CD34	385
CD36	472
CDC37L1	337
CD37	281
CD38	300
CD3D	171
CD3E	207
CD3G	182
CD247	164
CD40LG	261
CD44	742
CD47	323
CD48	243
CD4	458
CD52	61
CD53	219
CD59	128
CD5L	347
CDK5R1	307
CDK5R2	367
CD5	495
CD63	238
CD68	354
CD69	199
CD6	668
CD70	193
CD72	359
CD86	329
CD83	205
CD79A	226
CD79B	229
CD7	240
CD81	236
CD8A	235
CD82	267
CD80	288
CD8BP	211
CD8B	210
CD97	835
CD99	185
CD9	228
CDCA7L	454
CDADC1	514
CDAN1	1227
CDC16	620
CDC20	499
CDC23	597
CDC26	85
CDC27	824
CDC37	378
CDC42	191
CDC45	566
CDC5L	802
CDC6	560
CDC73	531
CDC7	574
CDCA2	1023
CDCA3	268
CDCA4	241
CDCA5	252
CDCA7	371
CDCP1	836
CDCP2	449
CDA	146
CDHR1	859
CDHR2	1310
CDHR3	885
CDHR4	788
CDHR5	845
CDIP1	208
CDIPT	213
CDK10	360
CDK12	1490
CDK13	1512
CDK14	469
CDK15	435
CDK16	496
CDK17	523
CDK18	472
CDK19	502
CDK1	297
CDK20	346
CDK2	298
CDK3	305
CDK4	303
CDK5	292
CDK6	326
CDK7	346
CDK8	464
CDK9	372
CDK2AP1	115
CDK2AP2	126
CDKAL1	579
CDKL1	357
CDKL2	493
CDKL3	592
CDKL4	379
CDKL5	1030
CDKN3	212
CDKN1A	164
CDKN1B	198
CDKN1C	316
CDKN2B	138
CDKN2C	168
CDKN2D	166
CDNF	187
CDO1	200
CDON	1287
CDPF1	123
CDR1	262
CDR2L	465
CDR2	454
CDRT1	752
CDRT4	151
CDRT15	188
CDS1	461
CDS2	445
CDSN	529
CDT1	546
CDV3	258
CDX1	265
CDX2	313
CDX4	284
CDY1	540
CDY2A	541
CDYL	598
CDYL2	506
C5orf17	161
C5orf22	442
C5orf24	188
LINC01554	96
C5orf28	215
C5orf30	206
C5orf34	638
C5orf42	3197
C5orf45	343
C5orf46	87
C5orf47	176
C5orf49	147
C5orf51	294
C5orf52	159
C5orf55	119
C5orf56	126
C5orf58	102
C5orf60	353
C5orf64	130
C5orf66	145
CEP104	925
CEP112	955
CEP120	986
CEP128	1094
CEP152	1710
CEP162	1403
CEP164	1460
CEP170	1584
CEP192	1941
CEP290	2479
CEP295	2601
CEP350	3117
CEP57L1	460
CEP85L	805
CEACAM16	425
CEACAM18	384
CEACAM19	300
CEACAM20	585
CEACAM21	293
CEACAM1	526
CEACAM3	252
CEACAM4	244
CEACAM5	702
CEACAM6	344
CEACAM7	265
CEACAM8	349
CELF2-AS1	184
CEBPA	358
CEBPB	345
CEBPD	269
CEBPE	281
CEBPG	150
CEBPZ	1054
CECR1	511
CECR2	1484
CECR5	423
CECR6	578
CECR9	216
UGCG	394
C5orf38	138
CELA2A	269
CELA2B	269
CELA3A	270
CELA3B	270
CELA1	258
CELF1	486
CELF2	508
CELF3	465
CELF4	486
CELF5	485
CELF6	481
CELSR1	3014
CELSR2	2923
CELSR3	3312
CEL	753
CEMIP	1361
CEMP1	247
CEND1	149
CENPBD1	187
CENPA	140
CENPB	599
CENPC	943
CENPE	2701
CENPF	3210
CENPH	247
CENPI	756
CENPJ	1338
CENPK	269
CENPL	344
CENPM	180
CENPN	339
CENPO	300
CENPP	288
CENPQ	268
ITGB3BP	177
APITD1	138
CENPT	561
CENPU	418
CENPV	275
CENPW	88
STRA13	81
CEP19	163
CEP41	373
CEP44	390
CEP55	464
CEP57	500
CEP63	703
CEP68	757
CEP70	597
CEP72	647
CEP76	659
CEP78	689
CEP83	693
CEP85	762
CEP89	783
CEP95	821
CEP97	865
CEPT1	416
CER1	267
CERK	537
CERKL	558
CERS1	350
CERS2	380
CERS3	383
CERS4	394
CERS5	392
CERS6	384
CP	1065
CES1P1	287
CETN1	172
CETN2	172
CETN3	167
CETP	493
C6orf1	159
C6orf10	563
C6orf15	325
C6orf47	294
C6orf50	102
C6orf52	152
C6orf58	330
C6orf62	229
C6orf89	347
C6orf99	202
LINC01556	62
C6orf106	298
C6orf118	469
C6orf120	191
LINC00242	205
LINC01558	57
C6orf132	1188
C6orf136	315
C6orf141	244
LINC00472	130
C6orf163	329
C6orf164	76
C6orf165	622
LINC00473	186
C6orf183	404
C6orf195	127
C6orf201	140
C6orf203	240
LINC00574	128
C6orf211	441
LINC00518	118
LINC00271	271
C6orf222	652
C6orf223	242
C6orf226	101
C6orf229	230
CFAP20	193
CFAP36	342
CFAP43	1665
CFAP44	982
CFAP45	551
CFAP46	2715
CFAP52	620
CFAP53	514
CFAP54	3096
CFAP57	1250
CFAP61	1237
CFAP69	941
CFAP74	1584
CFAP97	532
CFAP99	459
CFB	764
CFD	253
CFH	1231
CFI	583
CFC1B	223
CFC1	223
CFDP1	299
CFLAR	480
CFTR	1480
C7orf13	216
C7orf25	421
C7orf26	449
C7orf31	590
C7orf33	177
C7orf34	122
C7orf43	580
C7orf50	194
C7orf55	113
C7orf57	295
C7orf61	206
C7orf62	253
C7orf65	151
C7orf66	115
C7orf69	122
C7orf71	169
C7orf72	438
C7orf73	47
C7orf76	128
MB21D1	522
CSGALNACT1	532
CSGALNACT2	542
CGB1	187
CGB2	195
CGGBP1	167
CGB	165
CTH	405
CGNL1	1302
CGREF1	301
CGRRF1	332
UGT8	541
C8orf4	106
LINC00208	92
C8orf31	132
C8orf33	229
C8orf34	452
C8orf37	207
C8orf44	159
C8orf46	207
C8orf48	319
C8orf49	230
C8orf58	365
C8orf59	100
C8orf60	160
LINC00588	146
C8orf74	294
C8orf76	380
KIAA1456	121
C8orf82	216
C8orf86	223
C8orf87	101
C8orf88	117
C8orf89	161
HSPE1	102
CH25H	272
CHI3L1	383
CHI3L2	390
HSPD1	573
CHAC1	264
CHAC2	184
CHADL	762
CHAD	359
CHAMP1	812
CHCHD10	142
CHCHD1	118
CHCHD2	151
CHCHD5	110
CHCHD7	85
CHCHD2P9	151
CHD1L	897
CHD1	1710
CHD2	1828
CHD3	2000
CHD4	1912
CHD5	1954
CHD6	2715
CHD7	2997
CHD8	2581
CHD9	2897
CHDC2	502
CHDH	594
CHERP	916
CHFR	664
CHIA	476
CHIC1	224
CHIC2	165
CHID1	393
CHN1	459
CHN2	468
STUB1	303
CHIT1	466
CHEK1	476
CHEK2	543
CHKA	457
CHKB	395
BCHE	602
CHMP1A	196
CHMP1B	199
CHMP2A	222
CHMP2B	213
CHMP4A	222
CHMP4B	224
CHMP4C	233
CHMP4BP1	171
CHMP3	222
CHMP5	219
CHMP6	201
CHMP7	453
CHODL	273
CHP1	195
CHP2	196
TESC	214
CHPF2	772
CHPT1	406
CHRAC1	131
CHORDC1	332
CHRD	955
CARHSP1	147
CHSY1	802
CHPF	775
CHSY3	882
CHST1	411
CHST2	530
CHST3	479
CHST4	386
CHST5	411
CHST6	395
CHST7	486
CHST8	424
CHST9	443
CHST10	356
CHST11	352
CHST12	414
CHST13	341
CHST14	376
CHST15	561
CHTOP	248
CHURC1	139
C9orf9	222
LINC00032	101
C9orf16	83
LINC00474	69
ARRDC1-AS1	176
C9orf40	194
C9orf38	118
C9orf41	409
C9orf43	461
C9orf47	202
C9orf50	431
C9orf57	161
C9orf62	152
C9orf64	341
C9orf66	295
C9orf69	139
C9orf72	481
C9orf78	289
C9orf84	1444
C9orf85	179
C9orf91	342
C9orf92	77
C9orf106	232
LINC00587	73
C9orf114	376
C9orf116	136
C9orf117	520
C9orf118	69
C9orf129	196
LINC00476	136
C9orf131	1079
C9orf135	229
C9orf139	190
C9orf142	204
C9orf152	239
C9orf153	101
C9orf163	203
C9orf170	121
C9orf171	320
C9orf172	976
C9orf173	389
NDUFAF1	327
CIAO1	339
CIART	385
CIB1	191
CIB2	187
CIB3	187
CIB4	185
CIC	1608
CIDEA	219
CIDEB	219
CIDEC	238
TRAF3IP2	574
CILP	1184
CILP2	1156
CGN	1197
CINP	212
CCNB1IP1	277
KIAA1524	905
TRIP10	601
CIPC	399
CIRH1A	686
CIR1	450
CIRBP	172
CISD1	108
CISD2	135
CISD3	127
CISH	258
CS	466
CITED1	193
CITED2	270
CITED4	184
CIZ1	898
C10orf11	198
C10orf12	1247
C10orf25	122
C10orf32	105
C10orf35	121
LINC01553	128
LINC00614	121
C10orf88	445
LINC01561	128
C10orf82	230
C10orf71	1435
C10orf67	185
C10orf68	628
C10orf55	151
C10orf62	223
C10orf76	689
C10orf53	93
C10orf90	699
C10orf91	145
C10orf95	257
C10orf99	81
C10orf105	133
C10orf107	208
C10orf111	155
C10orf113	155
LINC01552	94
C10orf120	335
C10orf126	172
C10orf128	105
C10orf131	256
C11orf1	150
C11orf16	467
C11orf21	132
C11orf24	449
LINC00167	147
C11orf39	140
C11orf40	217
C11orf42	333
C11orf44	122
C11orf45	145
C11orf49	331
C11orf52	123
C11orf53	236
C11orf54	315
LINC00610	121
C11orf57	292
C11orf63	778
C11orf65	313
C11orf68	251
C11orf70	267
C11orf71	123
C11orf72	251
C11orf74	221
C11orf80	677
C11orf84	381
C11orf85	216
C11orf86	115
C11orf87	197
C11orf88	169
C11orf91	193
C11orf94	98
C11orf95	678
C11orf96	435
CAMK2N1	78
CAMK2N2	79
CDK5RAP1	601
CDK5RAP2	1893
CDK5RAP3	506
CKAP2	683
CKAP4	602
CKAP5	2032
CMTM1	169
CMTM2	248
CMTM3	182
CMTM4	234
CMTM5	223
CMTM6	183
CMTM7	175
CMTM8	173
CKLF	152
CKAP2L	745
CKS1B	79
CKS2	79
C12orf4	552
C12orf29	325
LINC00612	182
LINC01559	138
LINC00615	132
C12orf40	652
C12orf42	360
C12orf43	262
C12orf45	185
C12orf49	205
C12orf50	414
C12orf54	127
C12orf56	622
C12orf60	245
LINC01465	131
C12orf65	166
C12orf66	445
LINC00477	166
C12orf71	269
C12orf73	71
C12orf74	190
C12orf76	135
C12orf79	115
C12orf77	145
CLEC12A	265
CLEC12B	276
CLEC16A	1053
CLEC17A	378
CLEC18A	446
CLEC18B	455
CLEC18C	446
CLEC19A	136
CCL3L1	93
CLASP1	1538
CLASP2	1294
CLASRP	674
CHAT	748
CLEC10A	316
CLEC11A	323
CLEC14A	490
CLEC1A	280
CLEC1B	229
CLEC2A	174
CLEC2B	149
CLEC2D	191
CLEC2L	214
CLEC3A	197
CLEC4A	237
CLEC4C	213
CLEC4D	215
CLEC4E	219
CLEC4F	589
CLEC4G	293
CD207	328
CLEC4M	399
CLEC5A	188
CLEC6A	209
CLEC7A	247
CLEC9A	241
CLCA1	914
CLCA2	943
CLCA3P	262
CLCA4	919
CLTA	248
CLTB	229
CLCC1	551
CLCF1	225
CLCNKA	687
CLCNKB	687
CLECL1	167
CLCN1	988
CLCN2	898
CLCN3	818
CLCN4	760
CLCN5	746
CLCN6	869
CLCN7	805
CLDN10	228
CLDN11	207
CLDN12	244
CLDN14	239
CLDN15	228
CLDN16	305
CLDN17	224
CLDN18	261
CLDN19	224
CLDN1	211
CLDN20	219
CLDN22	220
CLDN23	292
CLDN24	220
CLDN25	229
CLDN2	230
CLDN3	220
CLDN4	209
CLDN5	218
CLDN6	220
CLDN7	211
CLDN8	225
CLDN9	217
CLDND1	253
CLDND2	167
CLGN	610
CLTC	1675
CLTCL1	1640
CLHC1	586
CLIC1	241
CLIC2	247
CLIC3	236
CLIC4	253
CLIC5	410
CLIC6	704
CLIP1	1438
CLIP2	1046
CLIP3	547
CLIP4	705
CLK1	484
CLK2	499
CLK3	638
CLK4	481
CLLU1	121
CD300LF	290
CD300E	205
CD300LD	194
CD300C	224
CD300LB	201
CD300A	299
CD300LG	332
CLMN	1002
CLMP	373
CLN3	438
CLN5	358
CLN6	311
CLN8	286
CLNK	428
CLOCK	846
CLPTM1L	538
CLP1	425
CLPB	707
CLPP	277
CLPTM1	669
CLPX	633
CLRN1	232
CLRN2	232
CLRN3	226
CLSPN	1339
CYSLTR1	337
CYSLTR2	346
CLLU1OS	101
CLUAP1	413
CLUL1	466
CLUHP3	147
CLU	449
CLUH	1309
CLVS1	354
CLVS2	327
CLYBL	340
LINC00346	164
CMA1	247
CMAHP	72
C21orf62-AS1	79
CMBL	245
SLC25A12	678
SLC25A13	675
CMC4	68
CHGA	457
CMIP	773
CAMKMT	323
CMKLR1	373
CMPK2	449
CMSS1	279
CAMTA1	1673
CAMTA2	1202
COMTD1	262
CMTR1	835
CMTR2	770
CMYA5	4069
LINC01551	167
C14orf28	310
C14orf37	774
LINC00521	140
LINC00523	105
C14orf79	325
C14orf80	495
C14orf93	538
C14orf105	296
C14orf119	140
C14orf132	173
LINC00341	190
C14orf142	100
C14orf144	54
C14orf159	616
LINC00596	117
C14orf166	244
C14orf177	125
C14orf178	122
C14orf182	154
C14orf183	324
CNP	421
CSNK1G2-AS1	148
CNBD1	436
CNBD2	576
CTNNBIP1	81
CNBP	177
PDE6H	83
NCAPD2	1401
NCAPH2	605
NCAPH	741
NCAPD3	1498
CNDP1	507
NCAPG	1015
NCAPG2	1143
CNDP2	475
CTDNEP1	244
CNFN	112
	81
CNGA1	690
CNGA2	664
CNGA3	694
CNGA4	575
CNGB1	1251
CNGB3	809
CNIH1	144
CNIH2	160
CNIH3	160
CNIH4	139
CNKSR1	720
CNKSR2	1034
CNKSR3	555
CNN1	297
CNN2	309
CNN3	329
CNNM1	951
CNNM2	875
CNNM3	707
CNNM4	775
CNOT10	744
CNOT11	510
CNOT6L	555
CNOT1	2376
CNOT2	540
CNOT3	753
CNOT4	575
CNOT6	557
CNOT7	285
CNOT8	292
CNPPD1	410
CNPY1	92
CNPY2	182
CNPY3	278
CNPY4	248
CNR1	472
CNR2	360
PDE6G	87
CNRIP1	164
CNST	725
CNTNAP3B	1288
CNTD1	330
